Location,data_storage_needed,Time_Critical,Class
Near_to_Fog,60735,Yes,Fog
Near_to_Fog,6027,Yes,Fog
Near_to_Fog,83063,No,Cloud
Near_to_Fog,55540,No,Cloud
Only_to_Cloud,26829,No,Cloud
Only_to_Cloud,92450,Yes,Cloud
Only_to_Cloud,5413,No,Cloud
Near_to_Fog,34009,Yes,Fog
Near_to_Fog,41395,Yes,Fog
Only_to_Cloud,42601,Yes,Cloud
Only_to_Cloud,56924,Yes,Cloud
Near_to_Fog,74554,No,Cloud
Only_to_Cloud,45143,No,Cloud
Only_to_Cloud,8281,No,Cloud
Near_to_Fog,93191,No,Cloud
Only_to_Cloud,54112,No,Cloud
Near_to_Fog,80432,No,Cloud
Only_to_Cloud,35957,Yes,Cloud
Only_to_Cloud,62530,Yes,Cloud
Only_to_Cloud,58994,No,Cloud
Only_to_Cloud,66343,Yes,Cloud
Only_to_Cloud,71598,No,Cloud
Only_to_Cloud,49720,No,Cloud
Near_to_Fog,70554,No,Cloud
Only_to_Cloud,85997,Yes,Cloud
Only_to_Cloud,25105,Yes,Cloud
Near_to_Fog,14395,No,Cloud
Only_to_Cloud,30521,Yes,Cloud
Near_to_Fog,18475,Yes,Fog
Only_to_Cloud,32627,Yes,Cloud
Near_to_Fog,79023,Yes,Fog
Only_to_Cloud,10351,Yes,Cloud
Only_to_Cloud,64777,Yes,Cloud
Near_to_Fog,24309,Yes,Fog
Near_to_Fog,89746,No,Cloud
Near_to_Fog,50972,No,Cloud
Near_to_Fog,94998,Yes,Fog
Near_to_Fog,13707,Yes,Fog
Near_to_Fog,19816,Yes,Fog
Near_to_Fog,59937,Yes,Fog
Near_to_Fog,27888,Yes,Fog
Only_to_Cloud,8816,No,Cloud
Only_to_Cloud,59372,No,Cloud
Near_to_Fog,72320,No,Cloud
Only_to_Cloud,54260,No,Cloud
Only_to_Cloud,20489,Yes,Cloud
Near_to_Fog,16149,Yes,Fog
Only_to_Cloud,64329,No,Cloud
Only_to_Cloud,99296,Yes,Cloud
Only_to_Cloud,72269,No,Cloud
Near_to_Fog,40309,No,Cloud
Near_to_Fog,25101,Yes,Fog
Only_to_Cloud,70038,No,Cloud
Only_to_Cloud,53438,Yes,Cloud
Near_to_Fog,1048,No,Cloud
Only_to_Cloud,76901,No,Cloud
Near_to_Fog,19591,Yes,Fog
Only_to_Cloud,6159,No,Cloud
Near_to_Fog,81591,No,Cloud
Only_to_Cloud,66747,Yes,Cloud
Only_to_Cloud,33119,No,Cloud
Only_to_Cloud,13441,Yes,Cloud
Only_to_Cloud,13363,Yes,Cloud
Only_to_Cloud,45645,Yes,Cloud
Near_to_Fog,17588,No,Cloud
Only_to_Cloud,12080,Yes,Cloud
Only_to_Cloud,96666,Yes,Cloud
Only_to_Cloud,26579,Yes,Cloud
Only_to_Cloud,69048,Yes,Cloud
Near_to_Fog,38196,No,Cloud
Near_to_Fog,38781,Yes,Fog
Near_to_Fog,48271,Yes,Fog
Near_to_Fog,717,No,Cloud
Near_to_Fog,9161,Yes,Fog
Near_to_Fog,98658,No,Cloud
Near_to_Fog,21475,No,Cloud
Only_to_Cloud,49919,Yes,Cloud
Only_to_Cloud,76142,Yes,Cloud
Only_to_Cloud,24090,Yes,Cloud
Near_to_Fog,74121,No,Cloud
Near_to_Fog,2240,No,Cloud
Near_to_Fog,42749,Yes,Fog
Only_to_Cloud,21001,No,Cloud
Near_to_Fog,31831,No,Cloud
Only_to_Cloud,23728,Yes,Cloud
Near_to_Fog,78333,Yes,Fog
Near_to_Fog,30985,No,Cloud
Near_to_Fog,41499,Yes,Fog
Only_to_Cloud,2899,Yes,Cloud
Near_to_Fog,90011,No,Cloud
Only_to_Cloud,86400,No,Cloud
Only_to_Cloud,12650,Yes,Cloud
Only_to_Cloud,51786,Yes,Cloud
Near_to_Fog,24346,No,Cloud
Only_to_Cloud,32668,Yes,Cloud
Near_to_Fog,36300,Yes,Fog
Only_to_Cloud,1122,No,Cloud
Only_to_Cloud,74122,No,Cloud
Only_to_Cloud,43882,Yes,Cloud
Only_to_Cloud,36060,Yes,Cloud
Only_to_Cloud,48445,No,Cloud
Near_to_Fog,91405,No,Cloud
Only_to_Cloud,20498,No,Cloud
Only_to_Cloud,59326,No,Cloud
Only_to_Cloud,99648,No,Cloud
Only_to_Cloud,98212,Yes,Cloud
Only_to_Cloud,98313,No,Cloud
Only_to_Cloud,62463,Yes,Cloud
Only_to_Cloud,27616,No,Cloud
Only_to_Cloud,88937,No,Cloud
Near_to_Fog,24996,No,Cloud
Only_to_Cloud,68109,Yes,Cloud
Only_to_Cloud,18810,Yes,Cloud
Only_to_Cloud,10968,No,Cloud
Only_to_Cloud,73929,No,Cloud
Near_to_Fog,1873,Yes,Fog
Near_to_Fog,98185,No,Cloud
Near_to_Fog,99898,No,Cloud
Near_to_Fog,47334,No,Cloud
Near_to_Fog,48081,Yes,Fog
Near_to_Fog,13803,Yes,Fog
Only_to_Cloud,70852,Yes,Cloud
Only_to_Cloud,8181,No,Cloud
Only_to_Cloud,38032,Yes,Cloud
Only_to_Cloud,50015,Yes,Cloud
Near_to_Fog,93002,No,Cloud
Only_to_Cloud,44637,No,Cloud
Only_to_Cloud,97659,No,Cloud
Near_to_Fog,49724,Yes,Fog
Only_to_Cloud,99778,Yes,Cloud
Only_to_Cloud,65739,No,Cloud
Only_to_Cloud,83316,No,Cloud
Near_to_Fog,29847,Yes,Fog
Only_to_Cloud,73843,Yes,Cloud
Only_to_Cloud,93978,Yes,Cloud
Near_to_Fog,1630,No,Cloud
Only_to_Cloud,10300,Yes,Cloud
Near_to_Fog,53468,No,Cloud
Near_to_Fog,58294,Yes,Fog
Near_to_Fog,67784,No,Cloud
Near_to_Fog,19156,Yes,Fog
Near_to_Fog,7205,Yes,Fog
Only_to_Cloud,53170,No,Cloud
Near_to_Fog,78836,Yes,Fog
Only_to_Cloud,73872,No,Cloud
Near_to_Fog,4134,Yes,Fog
Near_to_Fog,48929,No,Cloud
Only_to_Cloud,31589,Yes,Cloud
Only_to_Cloud,12336,Yes,Cloud
Near_to_Fog,94387,Yes,Fog
Near_to_Fog,26244,No,Cloud
Near_to_Fog,57858,No,Cloud
Only_to_Cloud,95097,No,Cloud
Near_to_Fog,51353,No,Cloud
Only_to_Cloud,99473,Yes,Cloud
Near_to_Fog,92806,No,Cloud
Near_to_Fog,25651,Yes,Fog
Near_to_Fog,59733,Yes,Fog
Only_to_Cloud,31303,No,Cloud
Only_to_Cloud,20225,No,Cloud
Only_to_Cloud,75004,Yes,Cloud
Only_to_Cloud,63216,Yes,Cloud
Near_to_Fog,78379,No,Cloud
Near_to_Fog,82718,Yes,Fog
Near_to_Fog,56455,No,Cloud
Near_to_Fog,28307,Yes,Fog
Only_to_Cloud,70154,Yes,Cloud
Near_to_Fog,63327,Yes,Fog
Only_to_Cloud,47869,No,Cloud
Near_to_Fog,31702,No,Cloud
Only_to_Cloud,18058,Yes,Cloud
Near_to_Fog,77446,Yes,Fog
